CITGO PETROLEUM CORP,1011746,1011746,10-K,24-Mar-00,https://www.sec.gov/index.htm
CITGO PETROLEUM CORP,1011746,1011746,10-K,21-Mar-01,https://www.sec.gov/Archives/edgar/data/1011746/000095012901001555/h84773e10-k.txt
CITGO PETROLEUM CORP,1011746,1011746,10-K,28-Mar-02,https://www.sec.gov/Archives/edgar/data/1011746/000095012902001575/h95032e10-k.txt
CITGO PETROLEUM CORP,1011746,1011746,10-K,24-Mar-03,https://www.sec.gov/Archives/edgar/data/1011746/000095012903001503/h03365e10vk.txt
CITGO PETROLEUM CORP,1011746,1011746,10-K,30-Mar-04,https://www.sec.gov/Archives/edgar/data/1011746/000095012904001636/h13896e10vk.txt
CITGO PETROLEUM CORP,1011746,1011746,10-K,31-Mar-05,https://www.sec.gov/Archives/edgar/data/1011746/000095012905003139/h23806e10vk.txt
RAYTHEON CO/,1047122,1047122,10-K,28-Mar-00,https://www.sec.gov/index.htm
RAYTHEON CO/,1047122,1047122,10-K,19-Mar-02,https://www.sec.gov/Archives/edgar/data/1047122/000092701602001497/d10k.txt
RAYTHEON CO/,1047122,1047122,10-K,24-Mar-03,https://www.sec.gov/Archives/edgar/data/1047122/000092701603001276/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,15-Mar-04,https://www.sec.gov/Archives/edgar/data/1047122/000119312504042073/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,15-Mar-05,https://www.sec.gov/Archives/edgar/data/1047122/000119312505050699/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,2-Mar-06,https://www.sec.gov/Archives/edgar/data/1047122/000119312506042984/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,22-Feb-07,https://www.sec.gov/Archives/edgar/data/1047122/000119312507037249/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,27-Feb-08,https://www.sec.gov/Archives/edgar/data/1047122/000119312508039853/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,25-Feb-09,https://www.sec.gov/Archives/edgar/data/1047122/000119312509037012/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,24-Feb-10,https://www.sec.gov/Archives/edgar/data/1047122/000119312510038391/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,23-Feb-11,https://www.sec.gov/Archives/edgar/data/1047122/000119312511043015/d10k.htm
RAYTHEON CO/,1047122,1047122,10-K,22-Feb-12,https://www.sec.gov/Archives/edgar/data/1047122/000104712212000044/rtn-12312011x10k.htm
RAYTHEON CO/,1047122,1047122,10-K,13-Feb-13,https://www.sec.gov/Archives/edgar/data/1047122/000104712213000015/rtn-12312012x10k.htm
RAYTHEON CO/,1047122,1047122,10-K,11-Feb-14,https://www.sec.gov/Archives/edgar/data/1047122/000104712214000013/rtn-1231201310k.htm
RAYTHEON CO/,1047122,1047122,10-K,11-Feb-15,https://www.sec.gov/Archives/edgar/data/1047122/000104712215000026/rtn-1231201410k.htm
RAYTHEON CO/,1047122,1047122,10-K,10-Feb-16,https://www.sec.gov/Archives/edgar/data/1047122/000104712216000210/rtn-1231201510k.htm
RAYTHEON CO/,1047122,1047122,10-K,15-Feb-17,https://www.sec.gov/Archives/edgar/data/1047122/000104712217000018/rtn-12312016x10k.htm
RAYTHEON CO/,1047122,1047122,10-K,14-Feb-18,https://www.sec.gov/Archives/edgar/data/1047122/000104712218000022/rtn-12312017x10k.htm
RAYTHEON CO/,1047122,1047122,10-K,13-Feb-19,https://www.sec.gov/ix?doc=/Archives/edgar/data/1047122/000104712219000007/rtn-12312018x10k.htm
UNOCAL CORP,716039,716039,10-K,14-Mar-00,https://www.sec.gov/index.htm
UNOCAL CORP,716039,716039,10-K,15-Mar-02,https://www.sec.gov/Archives/edgar/data/716039/000071603902000006/f10k2001_body.txt
UNOCAL CORP,716039,716039,10-K,21-Mar-03,https://www.sec.gov/Archives/edgar/data/716039/000089843003001993/d10k.htm
UNOCAL CORP,716039,716039,10-K,11-Mar-04,https://www.sec.gov/Archives/edgar/data/716039/000119312504039151/d10k.htm
UNOCAL CORP,716039,716039,10-K,8-Mar-05,https://www.sec.gov/Archives/edgar/data/716039/000119312505044680/d10k.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,9-Mar-01,https://www.sec.gov/Archives/edgar/data/797468/000079746801500004/form-10k2000.txt
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,13-Mar-02,https://www.sec.gov/Archives/edgar/data/797468/000079746802000010/form10k-20020313.txt
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,4-Mar-03,https://www.sec.gov/Archives/edgar/data/797468/000079746803000111/form10k-20021231.txt
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,1-Mar-04,https://www.sec.gov/Archives/edgar/data/797468/000079746804000033/form10k-20031231.txt
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,1-Mar-05,https://www.sec.gov/Archives/edgar/data/797468/000079746805000041/form10k-20041231.txt
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,1-Mar-06,https://www.sec.gov/Archives/edgar/data/797468/000079746806000031/form10k-2005.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,27-Feb-07,https://www.sec.gov/Archives/edgar/data/797468/000079746807000027/form10k-2006.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,22-Feb-08,https://www.sec.gov/Archives/edgar/data/797468/000079746808000026/form10k-2007.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,24-Feb-09,https://www.sec.gov/Archives/edgar/data/797468/000079746809000015/form10k-2008.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,25-Feb-10,https://www.sec.gov/Archives/edgar/data/797468/000079746810000020/form10k-2009.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,24-Feb-11,https://www.sec.gov/Archives/edgar/data/797468/000079746811000026/form10k-2010.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,23-Feb-12,https://www.sec.gov/Archives/edgar/data/797468/000079746812000016/form10k-2011.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,26-Feb-13,https://www.sec.gov/Archives/edgar/data/797468/000079746813000011/oxy10k12-31x2012.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,3-Mar-14,https://www.sec.gov/Archives/edgar/data/797468/000079746814000011/oxy10k12-31x2013.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,23-Feb-15,https://www.sec.gov/Archives/edgar/data/797468/000079746815000003/oxy10k12-31x2014.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,26-Feb-16,https://www.sec.gov/Archives/edgar/data/797468/000079746816000017/oxy10k12-31x2015.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,23-Feb-17,https://www.sec.gov/Archives/edgar/data/797468/000079746817000003/oxy10k12-31x2016.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,23-Feb-18,https://www.sec.gov/Archives/edgar/data/797468/000079746818000005/oxy10k12-31x2017.htm
OCCIDENTAL PETROLEUM CORP /DE/,797468,797468,10-K,21-Feb-19,https://www.sec.gov/Archives/edgar/data/797468/000079746819000004/oxy10k12-31x2018.htm
FORTUNE BRANDS INC,789073,789073,10-K,12-Mar-03,https://www.sec.gov/Archives/edgar/data/789073/000104746903008474/a2105037z10-k.txt
FORTUNE BRANDS INC,789073,789073,10-K,12-Mar-04,https://www.sec.gov/Archives/edgar/data/789073/000119312504040155/d10k.htm
FORTUNE BRANDS INC,789073,789073,10-K,14-Mar-05,https://www.sec.gov/Archives/edgar/data/789073/000120677405000320/d16514_10k1.htm
FORTUNE BRANDS INC,789073,789073,10-K,9-Mar-06,https://www.sec.gov/Archives/edgar/data/789073/000119312506049050/d10k.htm
FORTUNE BRANDS INC,789073,789073,10-K,1-Mar-07,https://www.sec.gov/Archives/edgar/data/789073/000104746907001501/a2176419z10-k.htm
FORTUNE BRANDS INC,789073,789073,10-K,28-Feb-08,https://www.sec.gov/Archives/edgar/data/789073/000119312508041927/d10k.htm
FORTUNE BRANDS INC,789073,789073,10-K,27-Feb-09,https://www.sec.gov/Archives/edgar/data/789073/000119312509041120/d10k.htm
FORTUNE BRANDS INC,789073,789073,10-K,24-Feb-10,https://www.sec.gov/Archives/edgar/data/789073/000119312510038294/d10k.htm
FORTUNE BRANDS INC,789073,789073,10-K,23-Feb-11,https://www.sec.gov/Archives/edgar/data/789073/000119312511043658/d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,22-Feb-12,https://www.sec.gov/Archives/edgar/data/1519751/000119312512072886/d289278d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,27-Feb-13,https://www.sec.gov/Archives/edgar/data/1519751/000119312513079983/d441040d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,26-Feb-14,https://www.sec.gov/Archives/edgar/data/1519751/000119312514069698/d643089d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,25-Feb-15,https://www.sec.gov/Archives/edgar/data/1519751/000119312515062500/d852986d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,25-Feb-16,https://www.sec.gov/Archives/edgar/data/1519751/000119312516478315/d121353d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,28-Feb-17,https://www.sec.gov/Archives/edgar/data/1519751/000119312517062357/d341756d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,28-Feb-18,https://www.sec.gov/Archives/edgar/data/1519751/000119312518063999/d486021d10k.htm
"Fortune Brands Home & Security, Inc.",1519751,1519751,10-K,25-Feb-19,https://www.sec.gov/Archives/edgar/data/1519751/000119312519049951/d654795d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,27-Mar-00,https://www.sec.gov/index.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,29-Mar-01,https://www.sec.gov/Archives/edgar/data/40533/000095013301001070/w46524e10-k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,24-Mar-03,https://www.sec.gov/Archives/edgar/data/40533/000095013303000882/w84261e10vk.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,5-Mar-04,https://www.sec.gov/Archives/edgar/data/40533/000095013304000738/w94591e10vk.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,4-Mar-05,https://www.sec.gov/Archives/edgar/data/40533/000119312505042255/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,3-Mar-06,https://www.sec.gov/Archives/edgar/data/40533/000119312506044567/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,23-Feb-07,https://www.sec.gov/Archives/edgar/data/40533/000119312507037776/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,22-Feb-08,https://www.sec.gov/Archives/edgar/data/40533/000119312508035841/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,20-Feb-09,https://www.sec.gov/Archives/edgar/data/40533/000119312509033556/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,19-Feb-10,https://www.sec.gov/Archives/edgar/data/40533/000119312510034883/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,18-Feb-11,https://www.sec.gov/Archives/edgar/data/40533/000119312511039769/d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,17-Feb-12,https://www.sec.gov/Archives/edgar/data/40533/000119312512066385/d271667d10k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,8-Feb-13,https://www.sec.gov/Archives/edgar/data/40533/000004053313000005/gd-2012123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,7-Feb-14,https://www.sec.gov/Archives/edgar/data/40533/000004053314000002/gd-2013123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,9-Feb-15,https://www.sec.gov/Archives/edgar/data/40533/000004053315000009/gd-2014123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,8-Feb-16,https://www.sec.gov/Archives/edgar/data/40533/000004053316000056/gd-2015123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,6-Feb-17,https://www.sec.gov/Archives/edgar/data/40533/000004053317000006/gd-2016123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,12-Feb-18,https://www.sec.gov/Archives/edgar/data/40533/000004053318000008/gd-2017123110k.htm
GENERAL DYNAMICS CORP,40533,40533,10-K,13-Feb-19,https://www.sec.gov/Archives/edgar/data/40533/000004053319000010/gd-2018123110k.htm
SUNOCO INC,95304,95304,10-K,7-Mar-02,https://www.sec.gov/Archives/edgar/data/95304/000095010902001197/d10k.txt
SUNOCO INC,95304,95304,10-K,7-Mar-03,https://www.sec.gov/Archives/edgar/data/95304/000095010903001224/d10k.htm
SUNOCO INC,95304,95304,10-K,5-Mar-04,https://www.sec.gov/Archives/edgar/data/95304/000119312504035428/d10k.htm
SUNOCO INC,95304,95304,10-K,4-Mar-05,https://www.sec.gov/Archives/edgar/data/95304/000119312505042637/d10k.htm
SUNOCO INC,95304,95304,10-K,3-Mar-06,https://www.sec.gov/Archives/edgar/data/95304/000119312506044595/d10k.htm
SUNOCO INC,95304,95304,10-K,26-Feb-07,https://www.sec.gov/Archives/edgar/data/95304/000119312507039341/d10k.htm
SUNOCO INC,95304,95304,10-K,27-Feb-08,https://www.sec.gov/Archives/edgar/data/95304/000119312508039862/d10k.htm
SUNOCO INC,95304,95304,10-K,25-Feb-09,https://www.sec.gov/Archives/edgar/data/95304/000119312509037075/d10k.htm
SUNOCO INC,95304,95304,10-K,24-Feb-10,https://www.sec.gov/Archives/edgar/data/95304/000119312510038658/d10k.htm
SUNOCO INC,95304,95304,10-K,28-Feb-11,https://www.sec.gov/Archives/edgar/data/95304/000119312511050224/d10k.htm
SUNOCO INC,95304,95304,10-K,28-Feb-12,https://www.sec.gov/Archives/edgar/data/95304/000119312512085407/d264773d10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,26-Mar-01,https://www.sec.gov/Archives/edgar/data/1110783/000106880001500073/ex3p2.txt
MONSANTO CO /NEW/,1110783,1110783,10-K,13-Mar-03,https://www.sec.gov/Archives/edgar/data/1110783/000106880003000177/mon10k.txt
MONSANTO CO /NEW/,1110783,1110783,10-K,3-Nov-04,https://www.sec.gov/Archives/edgar/data/1110783/000095013704009377/c89126e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,8-Nov-05,https://www.sec.gov/Archives/edgar/data/1110783/000095013705013493/c99635e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,2-Nov-06,https://www.sec.gov/Archives/edgar/data/1110783/000095013706011768/c08447e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,26-Oct-07,https://www.sec.gov/Archives/edgar/data/1110783/000095013707016049/c18705e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,24-Oct-08,https://www.sec.gov/Archives/edgar/data/1110783/000095013708012951/c46844e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,27-Oct-09,https://www.sec.gov/Archives/edgar/data/1110783/000095012309053644/c53507e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,27-Oct-10,https://www.sec.gov/Archives/edgar/data/1110783/000095012310096537/c60329e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,14-Nov-11,https://www.sec.gov/Archives/edgar/data/1110783/000095012311098240/c66258e10vk.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,19-Oct-12,https://www.sec.gov/Archives/edgar/data/1110783/000119312512428583/d410012d10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,23-Oct-13,https://www.sec.gov/Archives/edgar/data/1110783/000111078313000205/mon-20130831x10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,29-Oct-14,https://www.sec.gov/Archives/edgar/data/1110783/000111078314000215/mon-20140831x10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,29-Oct-15,https://www.sec.gov/Archives/edgar/data/1110783/000111078315000230/mon-20150831x10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,19-Oct-16,https://www.sec.gov/Archives/edgar/data/1110783/000111078316000532/mon-20160831x10k.htm
MONSANTO CO /NEW/,1110783,1110783,10-K,27-Oct-17,https://www.sec.gov/Archives/edgar/data/1110783/000111078317000187/mon-20170831x10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,14-Mar-01,https://www.sec.gov/Archives/edgar/data/10456/000095013101500106/d10k.txt
BAXTER INTERNATIONAL INC,10456,10456,10-K,13-Mar-02,https://www.sec.gov/Archives/edgar/data/10456/000095013102000882/d10k.txt
BAXTER INTERNATIONAL INC,10456,10456,10-K,12-Mar-03,https://www.sec.gov/Archives/edgar/data/10456/000095013103001306/d10k.txt
BAXTER INTERNATIONAL INC,10456,10456,10-K,12-Mar-04,https://www.sec.gov/Archives/edgar/data/10456/000119312504040579/d10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,16-Mar-05,https://www.sec.gov/Archives/edgar/data/10456/000119312505052405/d10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,7-Mar-06,https://www.sec.gov/Archives/edgar/data/10456/000095013706002686/c02804e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,28-Feb-07,https://www.sec.gov/Archives/edgar/data/10456/000095013707002905/n12610e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,26-Feb-08,https://www.sec.gov/Archives/edgar/data/10456/000095013708002771/c22852e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,19-Feb-09,https://www.sec.gov/Archives/edgar/data/10456/000095013709001173/c48741e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,23-Feb-10,https://www.sec.gov/Archives/edgar/data/10456/000095012310015380/c54958e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,23-Feb-11,https://www.sec.gov/Archives/edgar/data/10456/000095012311017190/c61460e10vk.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,23-Feb-12,https://www.sec.gov/Archives/edgar/data/10456/000119312512075661/d267280d10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,21-Feb-13,https://www.sec.gov/Archives/edgar/data/10456/000119312513069609/d410594d10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,21-Feb-14,https://www.sec.gov/Archives/edgar/data/10456/000119312514061654/d596470d10k.htm
BAXTER INTERNATIONAL INC,10456,10456,10-K,26-Feb-15,https://www.sec.gov/Archives/edgar/data/10456/000119312515065871/d848964d10k.htm
