4447,4447,AMERADA HESS CORP,10-K,2001/3/28,https://www.sec.gov/Archives/edgar/data/4447/0000950123-01-002755-index.htm
4447,4447,AMERADA HESS CORP,10-K,2003/3/26,https://www.sec.gov/Archives/edgar/data/4447/0000950123-03-003289-index.htm
4447,4447,AMERADA HESS CORP,10-K,2002/3/27,https://www.sec.gov/Archives/edgar/data/4447/0000950123-02-003005-index.htm
4447,4447,HESS CORP,10-K,2017/2/23,https://www.sec.gov/Archives/edgar/data/4447/0001564590-17-002225-index.htm
4447,4447,HESS CORP,10-K,2012/2/27,https://www.sec.gov/Archives/edgar/data/4447/0001193125-12-081827-index.htm
4447,4447,HESS CORP,10-K,2014/2/28,https://www.sec.gov/Archives/edgar/data/4447/0001193125-14-077565-index.htm
4447,4447,AMERADA HESS CORP,10-K,2006/3/9,https://www.sec.gov/Archives/edgar/data/4447/0000950123-06-002849-index.htm
4447,4447,HESS CORP,10-K,2007/3/1,https://www.sec.gov/Archives/edgar/data/4447/0000950123-07-003008-index.htm
4447,4447,HESS CORP,10-K,2015/2/27,https://www.sec.gov/Archives/edgar/data/4447/0001564590-15-001040-index.htm
4447,4447,HESS CORP,10-K,2011/2/25,https://www.sec.gov/Archives/edgar/data/4447/0000950123-11-018415-index.htm
4447,4447,HESS CORP,10-K,2010/2/26,https://www.sec.gov/Archives/edgar/data/4447/0000950123-10-018336-index.htm
4447,4447,HESS CORP,10-K,2008/2/27,https://www.sec.gov/Archives/edgar/data/4447/0000950123-08-002199-index.htm
4447,4447,HESS CORP,10-K,2018/2/21,https://www.sec.gov/Archives/edgar/data/4447/0001564590-18-002698-index.htm
4447,4447,HESS CORP,10-K,2016/2/26,https://www.sec.gov/Archives/edgar/data/4447/0001564590-16-013433-index.htm
4447,4447,HESS CORP,10-K,2019/2/21,https://www.sec.gov/Archives/edgar/data/4447/0001564590-19-003671-index.htm
4447,4447,HESS CORP,10-K,2013/2/28,https://www.sec.gov/Archives/edgar/data/4447/0001193125-13-084779-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,2000/10/11,https://www.sec.gov/Archives/edgar/data/59880/0000950148-00-002101-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,1996/10/11,https://www.sec.gov/Archives/edgar/data/59880/0000950148-96-002222-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,1998/10/13,https://www.sec.gov/Archives/edgar/data/59880/0000950148-98-002296-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,1997/10/10,https://www.sec.gov/Archives/edgar/data/59880/0000950148-97-002515-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,1994/10/14,https://www.sec.gov/Archives/edgar/data/59880/0000950148-94-000418-index.htm
59880,59880,LITTON INDUSTRIES INC,10-K,1999/10/8,https://www.sec.gov/Archives/edgar/data/59880/0000950150-99-001118-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,1998/3/30,https://www.sec.gov/Archives/edgar/data/72945/0000072945-98-000003-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,1995/3/21,https://www.sec.gov/Archives/edgar/data/72945/0000072945-95-000004-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,2001/3/1,https://www.sec.gov/Archives/edgar/data/72945/0000072945-01-500005-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,1996/2/22,https://www.sec.gov/Archives/edgar/data/72945/0000072945-96-000004-index.htm
72945,72945,NORTHROP CORP,10-K,1994/2/28,https://www.sec.gov/Archives/edgar/data/72945/0000072945-94-000004-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,1999/3/23,https://www.sec.gov/Archives/edgar/data/72945/0000072945-99-000005-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,2000/2/24,https://www.sec.gov/Archives/edgar/data/72945/0000072945-00-000006-index.htm
72945,72945,NORTHROP GRUMMAN CORP,10-K,1997/2/25,https://www.sec.gov/Archives/edgar/data/72945/0000072945-97-000003-index.htm
81371,81371,QUAKER OATS CO,10-K,1999/3/18,https://www.sec.gov/Archives/edgar/data/81371/0000081371-99-000002-index.htm
81371,81371,QUAKER OATS CO,10-K,2000/3/21,https://www.sec.gov/Archives/edgar/data/81371/0000081371-00-000006-index.htm
81371,81371,QUAKER OATS CO,10-K,1995/9/27,https://www.sec.gov/Archives/edgar/data/81371/0000081371-95-000046-index.htm
81371,81371,QUAKER OATS CO,10-K,1998/3/23,https://www.sec.gov/Archives/edgar/data/81371/0000081371-98-000003-index.htm
81371,81371,QUAKER OATS CO,10-K,1994/9/22,https://www.sec.gov/Archives/edgar/data/81371/0000081371-94-000018-index.htm
83604,83604,REYNOLDS METALS CO,10-K,1999/3/26,https://www.sec.gov/Archives/edgar/data/83604/0000083604-99-000014-index.htm
83604,83604,REYNOLDS METALS CO,10-K,1997/3/21,https://www.sec.gov/Archives/edgar/data/83604/0000083604-97-000004-index.htm
83604,83604,REYNOLDS METALS CO,10-K,1994/3/15,https://www.sec.gov/Archives/edgar/data/83604/0000083604-94-000014-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2008/2/12,https://www.sec.gov/Archives/edgar/data/94845/0000950134-08-002299-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2004/3/1,https://www.sec.gov/Archives/edgar/data/94845/0001193125-04-032389-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2013/2/7,https://www.sec.gov/Archives/edgar/data/94845/0000094845-13-000003-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2010/2/9,https://www.sec.gov/Archives/edgar/data/94845/0000950123-10-010373-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2009/2/10,https://www.sec.gov/Archives/edgar/data/94845/0000891618-09-000035-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2017/2/9,https://www.sec.gov/Archives/edgar/data/94845/0000094845-17-000012-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2015/2/12,https://www.sec.gov/Archives/edgar/data/94845/0000094845-15-000008-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2011/2/8,https://www.sec.gov/Archives/edgar/data/94845/0000950123-11-010218-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2005/2/17,https://www.sec.gov/Archives/edgar/data/94845/0001193125-05-031592-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2016/2/11,https://www.sec.gov/Archives/edgar/data/94845/0000094845-16-000047-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2007/2/13,https://www.sec.gov/Archives/edgar/data/94845/0000950149-07-000037-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2001/2/5,https://www.sec.gov/Archives/edgar/data/94845/0000094845-01-000015-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2003/2/12,https://www.sec.gov/Archives/edgar/data/94845/0001032210-03-000174-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2019/2/5,https://www.sec.gov/Archives/edgar/data/94845/0000094845-19-000006-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2006/2/14,https://www.sec.gov/Archives/edgar/data/94845/0000950134-06-002782-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2014/2/11,https://www.sec.gov/Archives/edgar/data/94845/0000094845-14-000009-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2018/2/7,https://www.sec.gov/Archives/edgar/data/94845/0000094845-18-000013-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2012/2/7,https://www.sec.gov/Archives/edgar/data/94845/0001193125-12-043484-index.htm
94845,94845,LEVI STRAUSS & CO,10-K,2002/2/7,https://www.sec.gov/Archives/edgar/data/94845/0000094845-02-000012-index.htm
104669,104669,WARNER LAMBERT CO,10-K,2000/3/28,https://www.sec.gov/Archives/edgar/data/104669/0000950117-00-000720-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2013/2/22,https://www.sec.gov/Archives/edgar/data/916076/0001193125-13-070711-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2012/2/29,https://www.sec.gov/Archives/edgar/data/916076/0001193125-12-088047-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2017/2/24,https://www.sec.gov/Archives/edgar/data/916076/0001193125-17-056282-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2018/2/23,https://www.sec.gov/Archives/edgar/data/916076/0001193125-18-055887-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2009/2/17,https://www.sec.gov/Archives/edgar/data/916076/0000950144-09-001377-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2015/2/24,https://www.sec.gov/Archives/edgar/data/916076/0001193125-15-060008-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2014/2/24,https://www.sec.gov/Archives/edgar/data/916076/0001193125-14-064999-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2019/2/25,https://www.sec.gov/Archives/edgar/data/916076/0001193125-19-049961-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2016/2/23,https://www.sec.gov/Archives/edgar/data/916076/0001193125-16-473754-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2007/2/28,https://www.sec.gov/Archives/edgar/data/916076/0000950144-07-001677-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2003/3/27,https://www.sec.gov/Archives/edgar/data/916076/0000950144-03-003919-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2010/2/26,https://www.sec.gov/Archives/edgar/data/916076/0000950123-10-018035-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2004/3/15,https://www.sec.gov/Archives/edgar/data/916076/0000950144-04-002492-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2005/2/25,https://www.sec.gov/Archives/edgar/data/916076/0000950144-05-001851-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2006/2/27,https://www.sec.gov/Archives/edgar/data/916076/0000950144-06-001538-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2011/2/25,https://www.sec.gov/Archives/edgar/data/916076/0000950123-11-018849-index.htm
916076,916076,MARTIN MARIETTA MATERIALS INC,10-K,2008/2/25,https://www.sec.gov/Archives/edgar/data/916076/0000950144-08-001341-index.htm